COD_EMPRESA;NUM_TITULO;ORDEM_PARCELA;SITUACAO_TITULO;ORIGEM_TITULO;SEQUENCIA_NF;DESCRICAO_TITULO;DATA_EMISSAO;DATA_VENCIMENTO;VALOR_TITULO;VALOR_PAGO;COD_PESSOA_TITULO
732;1963019;1;Pago;Nota Fiscal;2481720;VENDA DE VEÍCULO;07/01/2008;07/01/2008;2000;2000;364783
732;1963020;2;Pago;Nota Fiscal;2481720;VENDA DE VEÍCULO;07/01/2008;12/01/2008;8800;8800;364783
732;1964281;1;Pago;Nota Fiscal;2483091;VENDA DE VEÍCULO;08/01/2008;13/01/2008;7000;7000;100258
732;1964282;2;Pago;Nota Fiscal;2483091;VENDA DE VEÍCULO;08/01/2008;08/01/2008;4500;4500;100258
732;1964367;1;Pago;Nota Fiscal;2483189;VENDA DE VEÍCULO;08/01/2008;08/01/2008;10000;10000;309547
732;1964368;2;Pago;Nota Fiscal;2483189;VENDA DE VEÍCULO;08/01/2008;08/01/2008;1300;1300;309547
732;1968579;1;Pago;Nota Fiscal;2487295;VENDA DE VEÍCULO;10/01/2008;10/01/2008;24800;24800;163344
732;1968594;1;Pago;Nota Fiscal;2487303;VENDA DE VEÍCULO;10/01/2008;10/01/2008;10400;10400;738176
732;1968595;2;Pago;Nota Fiscal;2487303;VENDA DE VEÍCULO;10/01/2008;10/01/2008;990;990;738176
732;1969581;1;Pago;Nota Fiscal;2488092;VENDA DE VEÍCULO;10/01/2008;10/01/2008;11200;11200;738499
732;1972379;1;Pago;Nota Fiscal;2491170;VENDA DE VEÍCULO;14/01/2008;19/01/2008;6228;6228;15315
732;1972911;1;Pago;Nota Fiscal;2491761;PARCELA NORMAL DE PEÇA;14/01/2008;11/02/2008;695,98;695,98;89356
732;1972914;1;Pago;Nota Fiscal;2491769;PARCELA NORMAL DE PEÇA;14/01/2008;11/02/2008;848,42;848,42;89356
732;1973387;1;Pago;Nota Fiscal;2492210;PARCELA NORMAL DE PEÇA;14/01/2008;11/02/2008;57;57;299004
732;1973388;2;Pago;Nota Fiscal;2492210;PARCELA NORMAL DE PEÇA;14/01/2008;10/03/2008;57;57;299004
732;1974479;1;Pago;Nota Fiscal;2493326;VENDA DE VEÍCULO;15/01/2008;20/01/2008;10800;10800;740602
732;1976632;0;Pago;Antecipações;;Recebimento antecipado;16/01/2008;17/01/2008;-668,8;-668,8;742403
732;1977059;1;Pago;Nota Fiscal;2496249;PARCELA NORMAL DE SERVICO;16/01/2008;13/02/2008;101,98;101,98;15315
732;1977060;2;Pago;Nota Fiscal;2496249;PARCELA NORMAL DE SERVICO;16/01/2008;12/03/2008;99;99;15315
732;1977061;3;Pago;Nota Fiscal;2496249;PARCELA NORMAL DE SERVICO;16/01/2008;09/04/2008;99;99;15315
732;1977137;1;Pago;Nota Fiscal;2496325;VENDA DE VEÍCULO;16/01/2008;16/01/2008;2000;2000;742276
732;1977138;2;Pago;Nota Fiscal;2496325;VENDA DE VEÍCULO;16/01/2008;21/01/2008;9270;9270;742276
732;1977845;1;Pago;Nota Fiscal;2497051;VENDA DE VEÍCULO;17/01/2008;17/01/2008;500;500;742286
732;1977846;2;Pago;Nota Fiscal;2497051;VENDA DE VEÍCULO;17/01/2008;17/01/2008;3000;3000;742286
732;1977847;3;Pago;Nota Fiscal;2497051;VENDA DE VEÍCULO;17/01/2008;22/01/2008;7990;7990;742286
732;1980512;1;Pago;Nota Fiscal;2499889;VENDA DE VEÍCULO;18/01/2008;18/01/2008;10500;10500;742436
732;1981648;1;Pago;Nota Fiscal;2501271;VENDA DE VEÍCULO;21/01/2008;26/01/2008;6856;6856;743017
732;1981724;1;Pago;Nota Fiscal;2501334;VENDA DE VEÍCULO;21/01/2008;21/01/2008;8000;8000;744038
732;1981725;2;Pago;Nota Fiscal;2501334;VENDA DE VEÍCULO;21/01/2008;26/01/2008;3920;3920;744038
732;1981969;1;Pago;Nota Fiscal;2501566;VENDA DE VEÍCULO;21/01/2008;26/01/2008;6808;6808;745376
732;1982071;1;Pago;Nota Fiscal;2501679;PARCELA NORMAL DE PEÇA;21/01/2008;18/02/2008;37,91;37,91;742304
732;1982138;1;Pago;Nota Fiscal;2501738;VENDA DE VEÍCULO;21/01/2008;26/01/2008;7678;7678;744934
732;1982291;1;Pago;Nota Fiscal;2501874;VENDA DE VEÍCULO;21/01/2008;26/01/2008;7580;7580;743597
732;1982980;1;Pago;Nota Fiscal;2502581;PARCELA NORMAL DE SERVICO;21/01/2008;18/02/2008;88;88;742276
732;1982981;2;Pago;Nota Fiscal;2502581;PARCELA NORMAL DE SERVICO;21/01/2008;17/03/2008;86;86;742276
732;1982982;3;Pago;Nota Fiscal;2502581;PARCELA NORMAL DE SERVICO;21/01/2008;14/04/2008;86;86;742276
732;1983778;1;Pago;Nota Fiscal;2503617;VENDA DE VEÍCULO;22/01/2008;22/01/2008;10800;10800;746746
732;1983856;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;22/01/2008;22/01/2008;10800;10800;746746
732;1985606;1;Pago;Nota Fiscal;2505666;VENDA DE VEÍCULO;23/01/2008;28/01/2008;10500;10500;746934
732;1985607;2;Pago;Nota Fiscal;2505666;VENDA DE VEÍCULO;23/01/2008;23/01/2008;890;890;746934
732;1988730;1;Pago;Nota Fiscal;2509025;VENDA DE VEÍCULO;24/01/2008;29/01/2008;7528;7528;747423
732;1990484;1;Pago;Nota Fiscal;2510882;VENDA DE VEÍCULO;25/01/2008;30/01/2008;6060;6060;747376
732;1990609;1;Pago;Nota Fiscal;2511060;VENDA DE VEÍCULO;25/01/2008;25/01/2008;3000;3000;745640
732;1990610;2;Pago;Nota Fiscal;2511060;VENDA DE VEÍCULO;25/01/2008;30/01/2008;8624;8624;745640
732;1990730;1;Pago;Nota Fiscal;2511247;PARCELA NORMAL DE RECEBIMENTO COMISSAO;25/01/2008;01/02/2008;300;300;745640
732;1990732;1;Pago;Pedido Direto;;VENDA DE VEICULO DIRETO;25/01/2008;25/01/2008;3300;3300;679274
732;1992713;1;Pago;Nota Fiscal;2513650;VENDA DE VEÍCULO;28/01/2008;02/02/2008;11916;11916;747813
732;1993755;1;Pago;Nota Fiscal;2514962;VENDA DE VEÍCULO;29/01/2008;03/02/2008;7528;7528;748377
732;1993850;1;Pago;Nota Fiscal;2515100;VENDA DE VEÍCULO;29/01/2008;03/02/2008;9490;9490;748219
732;1993851;2;Pago;Nota Fiscal;2515100;VENDA DE VEÍCULO;29/01/2008;29/01/2008;980;980;748219
732;1993852;3;Pago;Nota Fiscal;2515100;VENDA DE VEÍCULO;29/01/2008;29/01/2008;920;920;748219
732;1994120;1;Pago;Nota Fiscal;2515361;VENDA DE VEÍCULO;29/01/2008;03/02/2008;11200;11200;748461
732;1994253;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;29/01/2008;31/01/2008;766;766;747813
732;1995176;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;30/01/2008;30/01/2008;3690;3690;97993
732;1995977;1;Pago;Nota Fiscal;2517490;PARCELA NORMAL DE RECEBIMENTO;30/01/2008;06/02/2008;1683,81;1683,81;60908
732;1996150;1;Pago;Nota Fiscal;2517639;PARCELA NORMAL DE PEÇA;30/01/2008;27/02/2008;182,8;182,8;748803
732;1996151;2;Pago;Nota Fiscal;2517639;PARCELA NORMAL DE PEÇA;30/01/2008;26/03/2008;181;181;748803
732;1996152;3;Pago;Nota Fiscal;2517639;PARCELA NORMAL DE PEÇA;30/01/2008;23/04/2008;181;181;748803
732;1996446;1;Pago;Nota Fiscal;2517875;VENDA DE VEÍCULO;30/01/2008;04/02/2008;6500;6500;748579
732;1996447;2;Pago;Nota Fiscal;2517875;VENDA DE VEÍCULO;30/01/2008;30/01/2008;3900;3900;748579
732;1997543;1;Pago;Nota Fiscal;2519179;PARCELA NORMAL DE SERVICO;31/01/2008;15/03/2008;56;56;708
732;1997775;1;Pago;Nota Fiscal;2519472;VENDA DE VEÍCULO;31/01/2008;31/01/2008;6000;6000;747769
732;1997844;1;Pago;Nota Fiscal;2519592;PARCELA NORMAL DE RECEBIMENTO COMISSAO;31/01/2008;07/02/2008;500;500;742286
732;1997845;1;Pago;Pedido Direto;;VENDA DE VEICULO DIRETO;31/01/2008;31/01/2008;3500;3500;97993
732;1998294;1;Pago;Nota Fiscal;2520015;PARCELA NORMAL DE RECEBIMENTO;31/01/2008;28/02/2008;591;591;60908
732;1999833;1;Pago;Nota Fiscal;2522180;VENDA DE VEÍCULO;01/02/2008;01/02/2008;580;580;749136
732;1999834;2;Pago;Nota Fiscal;2522180;VENDA DE VEÍCULO;01/02/2008;06/02/2008;6108;6108;749136
732;2000128;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;01/02/2008;01/02/2008;980;980;626700
732;2000264;0;Pago;Antecipações;;Recebimento antecipado;01/02/2008;01/02/2008;-2300;-2300;749511
732;2000281;1;Pago;Nota Fiscal;2522690;PARCELA NORMAL DE SERVICO;01/02/2008;01/03/2008;260;260;746746
732;2000355;0;Pago;Antecipações;;Recebimento antecipado;01/02/2008;01/02/2008;-596;-596;747769
732;2002376;1;Pago;Nota Fiscal;2524922;PARCELA NORMAL DE SERVICO;06/02/2008;05/03/2008;88;88;747769
732;2002377;2;Pago;Nota Fiscal;2524922;PARCELA NORMAL DE SERVICO;06/02/2008;02/04/2008;86;86;747769
732;2002378;3;Pago;Nota Fiscal;2524922;PARCELA NORMAL DE SERVICO;06/02/2008;30/04/2008;86;86;747769
732;2002771;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;06/02/2008;07/02/2008;11600;11600;749801
732;2002925;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;07/02/2008;07/02/2008;2300;2300;749511
732;2003175;1;Pago;Nota Fiscal;2525755;VENDA DE VEÍCULO;07/02/2008;07/02/2008;5000;5000;749958
732;2003176;2;Pago;Nota Fiscal;2525755;VENDA DE VEÍCULO;07/02/2008;12/02/2008;6920;6920;749958
732;2003228;1;Pago;Nota Fiscal;2525786;VENDA DE VEÍCULO;07/02/2008;12/02/2008;11200;11200;749196
732;2003308;1;Pago;Nota Fiscal;2525848;VENDA DE VEÍCULO;07/02/2008;07/02/2008;11500;11500;748586
732;2003700;0;Pago;Antecipações;;Recebimento antecipado;07/02/2008;07/02/2008;-670;-670;748586
732;2003789;0;Pago;Antecipações;;Recebimento antecipado;07/02/2008;07/02/2008;-671;-671;749801
732;2003801;0;Pago;Antecipações;;Recebimento antecipado;07/02/2008;07/02/2008;-10929;-10929;749801
732;2003913;1;Pago;Nota Fiscal;2526447;VENDA DE VEÍCULO;07/02/2008;07/02/2008;10929;10929;749801
732;2004032;1;Pago;Nota Fiscal;2526579;VENDA DE VEÍCULO;07/02/2008;27/02/2008;12100;12100;749511
732;2004314;0;Pago;Antecipações;;Recebimento antecipado;07/02/2008;07/02/2008;-690;-690;748461
732;2007158;1;Pago;Nota Fiscal;2530202;VENDA DE VEÍCULO;11/02/2008;11/02/2008;350;350;750515
732;2007159;2;Pago;Nota Fiscal;2530202;VENDA DE VEÍCULO;11/02/2008;16/02/2008;5000;5000;750515
732;2007497;0;Pago;Antecipações;;Recebimento antecipado;11/02/2008;11/02/2008;-571;-571;750515
732;2007979;1;Pago;Nota Fiscal;2530869;VENDA DE VEÍCULO;11/02/2008;11/02/2008;22000;22000;750687
732;2007980;2;Pago;Nota Fiscal;2530869;VENDA DE VEÍCULO;11/02/2008;11/02/2008;2500;2500;750687
732;2008008;1;Pago;Nota Fiscal;2530892;VENDA DE VEÍCULO;11/02/2008;11/02/2008;2300;2300;327929
732;2008009;2;Pago;Nota Fiscal;2530892;VENDA DE VEÍCULO;11/02/2008;16/02/2008;8204;8204;327929
732;2008010;3;Pago;Nota Fiscal;2530892;VENDA DE VEÍCULO;11/02/2008;11/02/2008;1000;1000;327929
732;2008175;0;Pago;Antecipações;;Recebimento antecipado;11/02/2008;12/02/2008;-1000;-1000;327929
732;2008176;0;Pago;Antecipações;;Recebimento antecipado;11/02/2008;12/02/2008;-127,69;-127,69;327929
732;2008612;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;12/02/2008;20/02/2008;1127,69;1127,69;327929
732;2009144;1;Pago;Nota Fiscal;2532060;PARCELA NORMAL DE PEÇA;12/02/2008;11/03/2008;215,08;215,08;748803
732;2009145;2;Pago;Nota Fiscal;2532060;PARCELA NORMAL DE PEÇA;12/02/2008;08/04/2008;215;215;748803
732;2009146;3;Pago;Nota Fiscal;2532060;PARCELA NORMAL DE PEÇA;12/02/2008;06/05/2008;215;215;748803
732;2010172;0;Pago;Antecipações;;Recebimento antecipado;12/02/2008;12/02/2008;-170;-170;748586
732;2010206;0;Pago;Antecipações;;Recebimento antecipado;12/02/2008;12/02/2008;-2500;-2500;750687
732;2010352;1;Pago;Nota Fiscal;2533454;PARCELA NORMAL DE PEÇA;13/02/2008;12/03/2008;390;390;751917
732;2010386;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;12/02/2008;12/03/2008;2500;2500;750687
732;2010921;0;Pago;Antecipações;;Recebimento antecipado;13/02/2008;13/02/2008;-3000;-3000;752395
732;2010938;1;Pago;Nota Fiscal;2534077;VENDA DE VEÍCULO;13/02/2008;13/02/2008;600;600;752378
732;2010939;2;Pago;Nota Fiscal;2534077;VENDA DE VEÍCULO;13/02/2008;18/02/2008;5441;5441;752378
732;2010982;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;13/02/2008;07/03/2008;600;600;752378
732;2011784;1;Pago;Nota Fiscal;2534932;PARCELA NORMAL DE PEÇA;13/02/2008;12/03/2008;297;297;752426
732;2011785;2;Pago;Nota Fiscal;2534932;PARCELA NORMAL DE PEÇA;13/02/2008;09/04/2008;297;297;752426
732;2011786;3;Pago;Nota Fiscal;2534932;PARCELA NORMAL DE PEÇA;13/02/2008;07/05/2008;297;297;752426
732;2012132;1;Pago;Nota Fiscal;2535242;VENDA DE VEÍCULO;13/02/2008;18/02/2008;8670;8670;750729
732;2012133;2;Pago;Nota Fiscal;2535242;VENDA DE VEÍCULO;13/02/2008;13/02/2008;1830;1830;750729
732;2012134;3;Pago;Nota Fiscal;2535242;VENDA DE VEÍCULO;13/02/2008;18/02/2008;890;890;750729
732;2012344;1;Pago;Nota Fiscal;2535437;VENDA DE VEÍCULO;13/02/2008;13/02/2008;2300;2300;473219
732;2012345;2;Pago;Nota Fiscal;2535437;VENDA DE VEÍCULO;13/02/2008;13/02/2008;6200;6200;473219
732;2012346;3;Pago;Nota Fiscal;2535437;VENDA DE VEÍCULO;13/02/2008;13/02/2008;3000;3000;473219
732;2012347;4;Pago;Nota Fiscal;2535437;VENDA DE VEÍCULO;13/02/2008;13/02/2008;500;500;473219
732;2013195;1;Pago;Pedido Direto;;VENDA DE VEICULO DIRETO;14/02/2008;14/02/2008;2300;2300;679274
732;2014129;1;Pago;Nota Fiscal;2537297;VENDA DE VEÍCULO;14/02/2008;14/02/2008;11778;11778;673070
732;2014287;0;Pago;Antecipações;;Recebimento antecipado;14/02/2008;14/02/2008;-2300;-2300;679274
732;2014293;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;14/02/2008;14/02/2008;2300;2300;679274
732;2015312;0;Pago;Antecipações;;Recebimento antecipado;15/02/2008;15/02/2008;-1000;-1000;754656
732;2015325;1;Pago;Nota Fiscal;2538659;VENDA DE VEÍCULO;15/02/2008;15/02/2008;1000;1000;754656
732;2015326;2;Pago;Nota Fiscal;2538659;VENDA DE VEÍCULO;15/02/2008;20/02/2008;5588;5588;754656
732;2015761;1;Pago;Nota Fiscal;2539159;PARCELA NORMAL DE PEÇA;15/02/2008;14/03/2008;46,04;46,04;752426
732;2015762;2;Pago;Nota Fiscal;2539159;PARCELA NORMAL DE PEÇA;15/02/2008;11/04/2008;44;44;752426
732;2015763;3;Pago;Nota Fiscal;2539159;PARCELA NORMAL DE PEÇA;15/02/2008;09/05/2008;44;44;752426
732;2015829;1;Pago;Nota Fiscal;2539220;VENDA DE VEÍCULO;15/02/2008;20/02/2008;5791;5791;756736
732;2015935;1;Pago;Nota Fiscal;2539345;PARCELA NORMAL DE SERVICO;15/02/2008;14/03/2008;98,8;98,8;742276
732;2015936;2;Pago;Nota Fiscal;2539345;PARCELA NORMAL DE SERVICO;15/02/2008;11/04/2008;98;98;742276
732;2015937;3;Pago;Nota Fiscal;2539345;PARCELA NORMAL DE SERVICO;15/02/2008;09/05/2008;98;98;742276
732;2016657;1;Pago;Nota Fiscal;2540274;VENDA DE VEÍCULO;16/02/2008;16/02/2008;6698;6698;752395
732;2016660;1;Pago;Nota Fiscal;2540280;VENDA DE VEÍCULO;16/02/2008;21/02/2008;11810;11810;756396
732;2017609;0;Pago;Antecipações;;Recebimento antecipado;18/02/2008;18/02/2008;-3000;-3000;761276
732;2017892;1;Pago;Nota Fiscal;2541505;VENDA DE VEÍCULO;18/02/2008;23/02/2008;5671;5671;761237
732;2018148;1;Pago;Nota Fiscal;2541737;VENDA DE VEÍCULO;18/02/2008;23/02/2008;6588;6588;759596
732;2018220;0;Pago;Antecipações;;Recebimento antecipado;18/02/2008;18/02/2008;-2040;-2040;762056
732;2019466;1;Pago;Nota Fiscal;2543085;VENDA DE VEÍCULO;19/02/2008;19/02/2008;2040;2040;762056
732;2019467;2;Pago;Nota Fiscal;2543085;VENDA DE VEÍCULO;19/02/2008;19/02/2008;5000;5000;762056
732;2019647;1;Pago;Nota Fiscal;2543235;VENDA DE VEÍCULO;19/02/2008;24/02/2008;5791;5791;763296
732;2020023;1;Pago;Nota Fiscal;2543685;VENDA DE VEÍCULO;19/02/2008;19/02/2008;3500;3500;760716
732;2020024;2;Pago;Nota Fiscal;2543685;VENDA DE VEÍCULO;19/02/2008;24/02/2008;6000;6000;760716
732;2020025;3;Pago;Nota Fiscal;2543685;VENDA DE VEÍCULO;19/02/2008;19/02/2008;1960;1960;760716
732;2020157;1;Pago;Nota Fiscal;2543842;PARCELA NORMAL DE PEÇA;19/02/2008;18/03/2008;3716,2;3716,2;89356
732;2020269;1;Pago;Nota Fiscal;2543945;VENDA DE VEÍCULO;19/02/2008;24/02/2008;3250;3250;286778
732;2020270;2;Pago;Nota Fiscal;2543945;VENDA DE VEÍCULO;19/02/2008;19/02/2008;8250;8250;286778
732;2020278;1;Pago;Nota Fiscal;2543954;VENDA DE VEÍCULO;19/02/2008;19/02/2008;8250;8250;298730
732;2020279;2;Pago;Nota Fiscal;2543954;VENDA DE VEÍCULO;19/02/2008;24/02/2008;3250;3250;298730
732;2021790;1;Pago;Nota Fiscal;2545598;VENDA DE VEÍCULO;20/02/2008;25/02/2008;5771;5771;764536
732;2022087;1;Pago;Nota Fiscal;2545889;VENDA DE VEÍCULO;20/02/2008;20/02/2008;3000;3000;761276
732;2022088;2;Pago;Nota Fiscal;2545889;VENDA DE VEÍCULO;20/02/2008;25/02/2008;8690;8690;761276
732;2022113;1;Pago;Nota Fiscal;2545921;VENDA DE VEÍCULO;20/02/2008;20/02/2008;3500;3500;767136
732;2022114;2;Pago;Nota Fiscal;2545921;VENDA DE VEÍCULO;20/02/2008;20/02/2008;2271;2271;767136
732;2022661;1;Pago;Nota Fiscal;2546455;VENDA DE VEÍCULO;20/02/2008;20/02/2008;5400;5400;768237
732;2023147;1;Pago;Nota Fiscal;2546925;VENDA DE VEÍCULO;20/02/2008;25/02/2008;6588;6588;767636
732;2023554;1;Pago;Nota Fiscal;2547361;PARCELA NORMAL DE PEÇA;21/02/2008;20/03/2008;9,13;9,13;89356
732;2023849;1;Pago;Nota Fiscal;2547656;VENDA DE VEÍCULO;21/02/2008;26/02/2008;6588;6588;766776
732;2023979;1;Pago;Nota Fiscal;2547785;VENDA DE VEÍCULO;21/02/2008;21/02/2008;4000;4000;770436
732;2023980;2;Pago;Nota Fiscal;2547785;VENDA DE VEÍCULO;21/02/2008;26/02/2008;7500;7500;770436
732;2024039;1;Pago;Nota Fiscal;2547845;VENDA DE VEÍCULO;21/02/2008;26/02/2008;6994;6994;760476
732;2024868;1;Pago;Pedido Direto;;VENDA DE VEICULO DIRETO;21/02/2008;21/02/2008;3500;3500;679274
732;2024978;1;Pago;Nota Fiscal;2548801;PARCELA NORMAL DE RECEBIMENTO;21/02/2008;28/02/2008;679,57;679,57;60908
732;2024984;1;Pago;Nota Fiscal;2548810;PARCELA NORMAL DE RECEBIMENTO;21/02/2008;20/03/2008;197;197;60908
732;2026160;1;Pago;Nota Fiscal;2550203;VENDA DE VEÍCULO;22/02/2008;27/02/2008;5891;5891;770976
732;2026175;1;Pago;Nota Fiscal;2550223;VENDA DE VEÍCULO;22/02/2008;27/02/2008;13000;13000;773596
732;2026176;2;Pago;Nota Fiscal;2550223;VENDA DE VEÍCULO;22/02/2008;22/02/2008;5225;5225;773596
732;2026177;3;Pago;Nota Fiscal;2550223;VENDA DE VEÍCULO;22/02/2008;22/02/2008;7500;7500;773596
732;2027377;1;Pago;Pedido Direto;;VENDA DE VEICULO DIRETO;22/02/2008;22/02/2008;7500;7500;679274
732;2027383;0;Pago;Antecipações;;Recebimento antecipado;22/02/2008;22/02/2008;-7500;-7500;679274
732;2027459;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;22/02/2008;22/02/2008;7500;7500;679274
732;2027536;1;Pago;Nota Fiscal;2551543;PARCELA NORMAL DE RECEBIMENTO;22/02/2008;01/03/2008;45,97;45,97;60908
732;2028883;1;Pago;Nota Fiscal;2553157;VENDA DE VEÍCULO;25/02/2008;25/02/2008;3000;3000;773876
732;2028884;2;Pago;Nota Fiscal;2553157;VENDA DE VEÍCULO;25/02/2008;01/03/2008;2830;2830;773876
732;2028980;1;Pago;Nota Fiscal;2553292;VENDA DE VEÍCULO;25/02/2008;25/02/2008;2800;2800;772636
732;2028981;2;Pago;Nota Fiscal;2553292;VENDA DE VEÍCULO;25/02/2008;01/03/2008;3415;3415;772636
732;2028982;3;Pago;Nota Fiscal;2553292;VENDA DE VEÍCULO;25/02/2008;25/02/2008;585;585;772636
732;2029037;0;Pago;Antecipações;;Recebimento antecipado;25/02/2008;25/02/2008;-2000;-2000;776077
732;2029072;0;Pago;Antecipações;;Recebimento antecipado;25/02/2008;25/02/2008;-3500;-3500;679274
732;2029209;1;Pago;Nota Fiscal;2553571;VENDA DE VEÍCULO;25/02/2008;25/02/2008;5200;5200;775978
732;2029210;2;Pago;Nota Fiscal;2553571;VENDA DE VEÍCULO;25/02/2008;01/03/2008;6500;6500;775978
732;2029245;1;Pago;Nota Fiscal;2553633;VENDA DE VEÍCULO;25/02/2008;25/02/2008;2000;2000;776077
732;2029246;2;Pago;Nota Fiscal;2553633;VENDA DE VEÍCULO;25/02/2008;01/03/2008;6382;6382;776077
732;2029357;0;Pago;Antecipações;;Recebimento antecipado;25/02/2008;25/02/2008;-664;-664;770436
732;2029937;1;Pago;Nota Fiscal;2554383;PARCELA NORMAL DE RECEBIMENTO;25/02/2008;03/03/2008;617;617;328832
732;2030082;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE A VISTA;25/02/2008;25/02/2008;617;617;328832
732;2030389;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;26/02/2008;04/03/2008;77,2;77,2;742276
732;2030544;0;Pago;Antecipações;;Recebimento antecipado;26/02/2008;27/02/2008;-6700;-6700;780297
732;2031489;1;Pago;Nota Fiscal;2556006;VENDA DE VEÍCULO;26/02/2008;02/03/2008;5891;5891;780485
732;2031584;1;Pago;Nota Fiscal;2556110;VENDA DE VEÍCULO;26/02/2008;26/02/2008;6450;6450;776976
732;2031589;2;Pago;Nota Fiscal;2556110;VENDA DE VEÍCULO;26/02/2008;26/02/2008;740;740;776976
732;2031943;1;Pago;Nota Fiscal;2556456;VENDA DE VEÍCULO;26/02/2008;26/02/2008;1000;1000;746804
732;2031944;2;Pago;Nota Fiscal;2556456;VENDA DE VEÍCULO;26/02/2008;02/03/2008;10910;10910;746804
732;2031955;1;Pago;Nota Fiscal;2556468;VENDA DE VEÍCULO;26/02/2008;02/03/2008;5891;5891;772956
732;2033751;0;Pago;Antecipações;;Recebimento antecipado;27/02/2008;27/02/2008;-220;-220;781137
732;2033891;1;Pago;Nota Fiscal;2558752;VENDA DE VEÍCULO;27/02/2008;27/02/2008;8250;8250;781137
732;2035562;0;Pago;Antecipações;;Recebimento antecipado;28/02/2008;28/02/2008;-11900;-11900;782333
732;2035576;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE A VISTA;28/02/2008;28/02/2008;11900;11900;782333
732;2035677;1;Pago;Nota Fiscal;2560736;VENDA DE VEÍCULO;28/02/2008;04/03/2008;6190;6190;782332
732;2036285;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE ;29/02/2008;29/02/2008;77;77;745821
732;2036806;1;Pago;Nota Fiscal;2562196;PARCELA NORMAL DE PEÇA;29/02/2008;28/03/2008;263,23;263,23;748803
732;2036813;2;Pago;Nota Fiscal;2562196;PARCELA NORMAL DE PEÇA;29/02/2008;25/04/2008;262;262;748803
732;2036814;3;Pago;Nota Fiscal;2562196;PARCELA NORMAL DE PEÇA;29/02/2008;23/05/2008;262;262;748803
732;2036818;1;Pago;Nota Fiscal;2562199;PARCELA NORMAL DE RECEBIMENTO;29/02/2008;07/03/2008;433,81;433,81;60908
732;2036827;1;Pago;Nota Fiscal;2562211;PARCELA NORMAL DE RECEBIMENTO;29/02/2008;28/03/2008;689,5;689,5;60908
732;2037033;1;Pago;Nota Fiscal;2562428;VENDA DE VEÍCULO;29/02/2008;29/02/2008;6700;6700;780537
732;2037057;1;Pago;Nota Fiscal;2562458;PARCELA NORMAL DE SERVICO;29/02/2008;28/03/2008;20,23;20,23;89356
732;2037058;1;Pago;Nota Fiscal;2562459;PARCELA NORMAL DE SERVICO;29/02/2008;28/03/2008;24,15;24,15;89356
732;2037061;1;Pago;Nota Fiscal;2562462;PARCELA NORMAL DE SERVICO;29/02/2008;28/03/2008;24,15;24,15;89356
732;2037068;1;Pago;Nota Fiscal;2562467;PARCELA NORMAL DE SERVICO;29/02/2008;28/03/2008;20,23;20,23;89356
732;2037069;1;Pago;Nota Fiscal;2562470;PARCELA NORMAL DE SERVICO;29/02/2008;28/03/2008;24,15;24,15;89356
732;2037453;1;Pago;Nota Fiscal;2563005;PARCELA NORMAL DE SERVICO;29/02/2008;28/03/2008;24,15;24,15;89356
732;2037454;1;Pago;Nota Fiscal;2563009;PARCELA NORMAL DE SERVICO;29/02/2008;28/03/2008;20,23;20,23;89356
732;2037465;1;Pago;Nota Fiscal;2563013;PARCELA NORMAL DE SERVICO;29/02/2008;28/03/2008;24,15;24,15;89356
732;2037466;1;Pago;Nota Fiscal;2563020;PARCELA NORMAL DE SERVICO;29/02/2008;28/03/2008;20,23;20,23;89356
732;2037666;0;Pago;Antecipações;;Recebimento antecipado;29/02/2008;29/02/2008;-690;-690;328832
732;2037673;1;Pago;Cheque;;RECEBIMENTO DE CHEQUE A VISTA;29/02/2008;29/02/2008;690;690;328832
732;2038552;1;Pago;Nota Fiscal;2564635;PARCELA NORMAL DE PEÇA;03/03/2008;31/03/2008;279,54;279,54;89356
732;2038628;1;Pago;Nota Fiscal;2564725;VENDA DE VEÍCULO;03/03/2008;08/03/2008;6000;6000;175301
732;2039046;1;Pago;Nota Fiscal;2565194;PARCELA NORMAL DE PEÇA;03/03/2008;31/03/2008;322;322;783636
732;2039049;1;Pago;Nota Fiscal;2565188;VENDA DE VEÍCULO;03/03/2008;03/03/2008;11640;11640;782333
732;2039051;2;Pago;Nota Fiscal;2565194;PARCELA NORMAL DE PEÇA;03/03/2008;28/04/2008;322;322;783636
732;2039052;3;Pago;Nota Fiscal;2565194;PARCELA NORMAL DE PEÇA;03/03/2008;26/05/2008;322;322;783636
